resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
Thép tròn,Thép tròn,Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,896.4384,287,287,Concrete LÓT Foundation - Concrete lót -    ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",In situ concrete,Concrete LÓT Foundation - Concrete lót -    
Máy cắt uốn 5 kW,Máy cắt uốn 5 kW,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.3444,279,279,Concrete LÓT Foundation - Concrete lót -    ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",In situ concrete,Concrete LÓT Foundation - Concrete lót -    
Xi măng,Xi măng,Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,273.6026,271,167,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
Vữa bê tông,Vữa bê tông,Material,General,m3,0.0,0.0,0.0,0.0,0,VND,0.0,1.0056,228,228,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Road base and sub-base,Construction Foundation Graded aggregate Crushed stone - Construction foundation
Cần trục tháp 40 t,Cần trục tháp 40 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.0657,214,214,Masonry Foundation - Masonry foundation - Dimension   ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Masonry (brick and stone),Masonry Foundation - Masonry foundation - Dimension   
Máy ủi 110 cv,Máy ủi 110 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.0974,204,168,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Site clearing and preparation,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo
Vữa xây bê tông nhẹ,Vữa xây bê tông nhẹ,Material,General,m3,0.0,0.0,0.0,0.0,0,VND,0.0,0.0453,200,200,Masonry Foundation - Masonry foundation - Dimension   ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Masonry (brick and stone),Masonry Foundation - Masonry foundation - Dimension   
Cần cẩu 25 t,Cần cẩu 25 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.6022,171,161,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Site clearing and preparation,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo
"Máy đầm dùi 1,5 kW","Máy đầm dùi 1,5 kW",Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.1566,165,165,Concrete LÓT Foundation - Concrete lót -    ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",In situ concrete,Concrete LÓT Foundation - Concrete lót -    
hao phí,hao phí,Material,General,vị,0.0,0.0,0.0,0.0,0,VND,0.0,131.219,133,128,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Tàu kéo 150 cv,Tàu kéo 150 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.1647,130,108,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Site clearing and preparation,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo
Sà lan 200 t,Sà lan 200 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.4293,129,95,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Site clearing and preparation,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo
Thép hình,Thép hình,Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,168.8337,124,124,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
Cần cẩu 16 t,Cần cẩu 16 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.0756,107,104,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Site clearing and preparation,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo
Cọc bê tông,Cọc bê tông,Material,General,m,0.0,0.0,0.0,0.0,0,VND,0.0,101.0,106,106,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
Sà lan 400 t,Sà lan 400 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.452,103,81,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Cần cẩu 10 t,Cần cẩu 10 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.8519,92,80,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
Dây nổ,Dây nổ,Material,General,m,0.0,0.0,0.0,0.0,0,VND,0.0,306.405,91,91,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Thép tấm,Thép tấm,Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,380.8888,87,87,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
Khí gas,Khí gas,Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,2.6627,78,78,Concrete LÓT Foundation - Concrete lót -    ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",In situ concrete,Concrete LÓT Foundation - Concrete lót -    
Vật liệu khác %,Vật liệu khác %,Material,General,,0.0,0.0,0.0,0.0,0,VND,0.0,2.4247,77,77,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Road base and sub-base,Construction Foundation Graded aggregate Crushed stone - Construction foundation
Cần cẩu 40 t,Cần cẩu 40 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.0405,74,74,Concrete LÓT Foundation - Concrete lót -    ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",In situ concrete,Concrete LÓT Foundation - Concrete lót -    
Mũi khoan 42mm,Mũi khoan 42mm,Material,General,cái,0.0,0.0,0.0,0.0,0,VND,0.0,7.8,68,68,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Cột chống thép ống,Cột chống thép ống,Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,31.2835,63,63,Concrete LÓT Foundation - Concrete lót -    ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",In situ concrete,Concrete LÓT Foundation - Concrete lót -    
Ô xy,Ô xy,Material,General,chai,0.0,0.0,0.0,0.0,0,VND,0.0,1.3599,63,63,"Concrete Pile, Column, Pile CỪ - Concrete pile, - Pile, column","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II","Concrete piles, columns and precast members","Concrete Pile, Column, Pile CỪ - Concrete pile, - Pile, column"
Răng khoan đá,Răng khoan đá,Material,General,cái,0.0,0.0,0.0,0.0,0,VND,0.0,0.734,60,60,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
Máy khoan cầm tay 42mm,Máy khoan cầm tay 42mm,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,7.3614,60,52,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Vữa xi măng,Vữa xi măng,Material,General,m3,0.0,0.0,0.0,0.0,0,VND,0.0,0.1061,53,52,Concrete LÓT Foundation - Concrete lót -    ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",In situ concrete,Concrete LÓT Foundation - Concrete lót -    
Máy nén khí 660m3/h,Máy nén khí 660m3/h,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,3.8882,51,47,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Máy khoan >,Máy khoan >,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.1916,48,36,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
Thuốc nổ P113,Thuốc nổ P113,Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,213.1702,48,48,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Gỗ ván,Gỗ ván,Material,General,m3,0.0,0.0,0.0,0.0,0,VND,0.0,0.2691,48,45,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
Kíp vi sai phi điện,Kíp vi sai phi điện,Material,General,cái,0.0,0.0,0.0,0.0,0,VND,0.0,229.4296,48,48,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Ôtô tự đổ 22 t,Ôtô tự đổ 22 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.3148,47,47,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Kíp điện vi sai,Kíp điện vi sai,Material,General,cái,0.0,0.0,0.0,0.0,0,VND,0.0,4.2452,47,47,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Đá hộc,Đá hộc,Material,General,m3,0.0,0.0,0.0,0.0,0,VND,0.0,1.8164,44,44,Masonry Foundation - Masonry foundation - Dimension   ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Masonry (brick and stone),Masonry Foundation - Masonry foundation - Dimension   
Máy ủi 140 cv,Máy ủi 140 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.2493,43,43,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Thuốc nổ Amônít,Thuốc nổ Amônít,Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,57.1974,43,43,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
"Máy đào 1,25m3","Máy đào 1,25m3",Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.2744,42,42,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Cát,Cát,Material,General,m3,0.0,0.0,0.0,0.0,0,VND,0.0,18.8457,42,42,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
"Máy đào 2,3m3","Máy đào 2,3m3",Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.2167,40,40,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Xi măng trắng,Xi măng trắng,Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,2.2752,40,40,LỢP Roof NGÓI 13 unit / m 2 - Lợp roof ngói 22 v / m 2 - Height,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Roofing and roof coverings,LỢP Roof NGÓI 13 unit / m 2 - Lợp roof ngói 22 v / m 2 - Height
Máy đóng cọc,Máy đóng cọc,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,1.8948,40,20,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
300KNm÷400KNm Cần cẩu 25 t,300KNm÷400KNm Cần cẩu 25 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.2124,40,20,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
300KNm÷400KNm Cần cẩu 50 t,300KNm÷400KNm Cần cẩu 50 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.2374,40,20,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
Dây điện,Dây điện,Material,General,m,0.0,0.0,0.0,0.0,0,VND,0.0,36.3068,40,40,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Đá,Đá,Material,General,m3,0.0,0.0,0.0,0.0,0,VND,0.0,86.0078,40,39,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Road base and sub-base,Construction Foundation Graded aggregate Crushed stone - Construction foundation
"Máy đào 1,6m3","Máy đào 1,6m3",Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.2496,40,40,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Dây tín hiệu cuộn 300m,Dây tín hiệu cuộn 300m,Material,General,cuộn,0.0,0.0,0.0,0.0,0,VND,0.0,4.5001,40,40,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
"Máy khoan 4,5 kW","Máy khoan 4,5 kW",Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,2.9368,39,39,Fabrication Truss Rafter Steel HÌNH KHẨU ĐỘ Large - Fabrication rafter steel kh,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Steel truss and structural fabrication,Fabrication Truss Rafter Steel HÌNH KHẨU ĐỘ Large - Fabrication rafter steel kh
Máy trộn 250l,Máy trộn 250l,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.0954,38,38,Concrete LÓT Foundation - Concrete lót -    ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",In situ concrete,Concrete LÓT Foundation - Concrete lót -    
Máy khác %,Máy khác %,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,2.0,38,38,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Road base and sub-base,Construction Foundation Graded aggregate Crushed stone - Construction foundation
Khung xương (nhôm),Khung xương (nhôm),Material,General,kg,0.0,0.0,0.0,0.0,0,VND,0.0,13.3575,36,36,Concrete LÓT Foundation - Concrete lót -    ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",In situ concrete,Concrete LÓT Foundation - Concrete lót -    
Ôtô tự đổ 7 t,Ôtô tự đổ 7 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.4519,36,36,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Site clearing and preparation,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo
Vữa lót,Vữa lót,Material,General,m3,0.0,0.0,0.0,0.0,0,VND,0.0,0.0204,36,36,LỢP Roof NGÓI 13 unit / m 2 - Lợp roof ngói 22 v / m 2 - Height,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Roofing and roof coverings,LỢP Roof NGÓI 13 unit / m 2 - Lợp roof ngói 22 v / m 2 - Height
Máy trộn 250 l,Máy trộn 250 l,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.0515,35,35,"Concrete Pile, Column, Pile CỪ - Concrete pile, - Pile, column","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II","Concrete piles, columns and precast members","Concrete Pile, Column, Pile CỪ - Concrete pile, - Pile, column"
Ca nô 23 cv,Ca nô 23 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.1959,33,21,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Ôtô tự đổ 27 t,Ôtô tự đổ 27 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.2674,33,33,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
"Máy cắt gạch 1,7 kW","Máy cắt gạch 1,7 kW",Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.2794,33,33,Masonry Foundation - Masonry foundation - Dimension   ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Masonry (brick and stone),Masonry Foundation - Masonry foundation - Dimension   
"Máy đào 0,8m3","Máy đào 0,8m3",Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.413,32,32,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
Máy lu bánh,Máy lu bánh,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.261,32,24,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Earthwork - excavation and filling,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ
200KNm÷300KNm Máy khoan >,200KNm÷300KNm Máy khoan >,Equipment,General,ca,0.0,0.0,0.0,0.0,0,VND,0.0,0.2749,32,16,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Dinh muc du toan xay dung cong trinh (TT 12/2021/TT-BXD), Phu luc II",Piling and cast-in-place bored piles,"Pile driving TRE by Manual - Pile driving tre by manual, chi"
