resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
Druckluftkompressor 660m3/h,Druckluftkompressor 660m3/h,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,3.8882,51,47,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Holzplatten,Holzplatten,Material,General,m3,0.0,0.0,0.0,0.0,0,EUR,0.0,0.2691,48,45,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Pfahlgründung und Ortbeton-Bohrpfähle,"Pfahlrammen TRE manuell - Pfahlrammen TRE manuell, chi"
Differenzialgetriebe-Team,Differenzialgetriebe-Team,Material,General,Stück,0.0,0.0,0.0,0.0,0,EUR,0.0,229.4296,48,48,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Sprengstoff P113,Sprengstoff P113,Material,General,kg,0.0,0.0,0.0,0.0,0,EUR,0.0,213.1702,48,48,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Bohrgerät >,Bohrgerät >,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.1916,48,36,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Pfahlgründung und Ortbeton-Bohrpfähle,"Pfahlrammen TRE manuell - Pfahlrammen TRE manuell, chi"
Kipper-LKW 22 t,Kipper-LKW 22 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.3148,47,47,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Differenzstrom-Schalteinheit,Differenzstrom-Schalteinheit,Material,General,Stück,0.0,0.0,0.0,0.0,0,EUR,0.0,4.2452,47,47,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Bitumen,Bitumen,Material,Waterproofing,kg,0.0,0.0,0.0,0.0,0,EUR,0.0,160.2303,45,35,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Pfahlgründung und Ortbeton-Bohrpfähle,"Pfahlrammen TRE manuell - Pfahlrammen TRE manuell, chi"
Bruchstein,Bruchstein,Material,General,m3,0.0,0.0,0.0,0.0,0,EUR,0.0,1.8164,44,44,Masonry Foundation - Masonry foundation - Dimension   ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Mauerwerk (Ziegel und Stein),Mauerwerksfundament - Mauerwerksfundament - Dimension   
Kipper-LKW 12 t,Kipper-LKW 12 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.3805,44,44,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Ammonit-Sprengstoff,Ammonit-Sprengstoff,Material,General,kg,0.0,0.0,0.0,0.0,0,EUR,0.0,57.1974,43,43,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Planierraupe 140 PS,Planierraupe 140 PS,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.2493,43,43,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Sand,Sand,Material,Aggregates,m3,0.0,0.0,0.0,0.0,0,EUR,0.0,18.8457,42,42,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Betonpumpe 50 m3/h,Betonpumpe 50 m3/h,Equipment,Pumps,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.35,42,42,Concrete LÓT Foundation - Concrete lót -    ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Ortbeton,Fundament aus Beton LÓT - Beton LÓT -    
"Bagger 1,25m3","Bagger 1,25m3",Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.2744,42,42,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Weißzement,Weißzement,Material,General,kg,0.0,0.0,0.0,0.0,0,EUR,0.0,2.2752,40,40,LỢP Roof NGÓI 13 unit / m 2 - Lợp roof ngói 22 v / m 2 - Height,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Dachdeckungen und Dachbeläge,DACHDECKUNG Dachziegel 13 Einheit / m 2 - Dachziegeldeckung 22 v / m 2 - Höhe
300KNm÷400KNm Kran 50 t,300KNm÷400KNm Kran 50 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.2374,40,20,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Pfahlgründung und Ortbeton-Bohrpfähle,"Pfahlrammen TRE manuell - Pfahlrammen TRE manuell, chi"
Pfahlramme,Pfahlramme,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,1.8948,40,20,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Pfahlgründung und Ortbeton-Bohrpfähle,"Pfahlrammen TRE manuell - Pfahlrammen TRE manuell, chi"
Stein,Stein,Material,General,m3,0.0,0.0,0.0,0.0,0,EUR,0.0,86.0078,40,39,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Fahrbahnunterschicht und Unterbau,Konstruktionsfundament Körnungsgemischtes Schotter - Konstruktionsfundament körn
Elektrokabel,Elektrokabel,Material,General,m,0.0,0.0,0.0,0.0,0,EUR,0.0,36.3068,40,40,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
"Bagger 1,6m3","Bagger 1,6m3",Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.2496,40,40,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
"Bagger 2,3m3","Bagger 2,3m3",Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.2167,40,40,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
Signalleitung Rolle 300m,Signalleitung Rolle 300m,Material,General,Rolle,0.0,0.0,0.0,0.0,0,EUR,0.0,4.5001,40,40,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Erdarbeiten - Aushub und Verfüllung,Manuelle Schlammgrabung - Schlammgrabung in allen Komponenten - Verdichteter Sch
300KNm÷400KNm Kran 25 t,300KNm÷400KNm Kran 25 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.2124,40,20,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Pfahlgründung und Ortbeton-Bohrpfähle,"Pfahlrammen TRE manuell - Pfahlrammen TRE manuell, chi"
"Bohrmaschine 4,5 kW","Bohrmaschine 4,5 kW",Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,2.9368,39,39,Fabrication Truss Rafter Steel HÌNH KHẨU ĐỘ Large - Fabrication rafter steel kh,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Stahlfachwerk und Stahlbau,Fertigung von Fachwerkbinder-Stahl HÌNH KHẨU ĐỘ Groß - Fertigung von Binderstahl
Mischmaschine 250l,Mischmaschine 250l,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.0954,38,38,Concrete LÓT Foundation - Concrete lót -    ,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Ortbeton,Fundament aus Beton LÓT - Beton LÓT -    
Andere Maschinen %,Andere Maschinen %,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,2.0,38,38,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Fahrbahnunterschicht und Unterbau,Konstruktionsfundament Körnungsgemischtes Schotter - Konstruktionsfundament körn
Kipper-LKW 7 t,Kipper-LKW 7 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,EUR,0.0,0.4519,36,36,Works Clearing Forest Forming Ground surface by Manual - Clearing forest lo,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Geländeberäumung und Vorbereitung,"Arbeiten Rodung von Wald, Bodenformung der Oberfläche manuell - Rodung von Wald "
Grundmörtel,Grundmörtel,Material,General,m3,0.0,0.0,0.0,0.0,0,EUR,0.0,0.0204,36,36,LỢP Roof NGÓI 13 unit / m 2 - Lợp roof ngói 22 v / m 2 - Height,"Kostenkatalog für Bauwerkskalkulation (TT 12/2021/TT-BXD), Anhang II",Dachdeckungen und Dachbeläge,DACHDECKUNG Dachziegel 13 Einheit / m 2 - Dachziegeldeckung 22 v / m 2 - Höhe
